X1,X2
55.42020432,33.28894414
61.88841565,32.06114323
56.97149445,28.87251164
59.91950481,28.81058911
56.18128803,30.0690444
57.92488931,29.29166486
61.18448573,31.04592458
57.03831612,34.58679925
57.25870973,30.40951261
61.398283,34.71478687
57.50022153,27.22142122
60.75718563,33.60721248
57.94493665,28.63898455
59.73704076,34.38976462
59.32442658,31.83536467
63.00311056,28.27234671
56.17971039,32.96120473
61.37957028,32.45100598
60.70254046,31.03719582
56.71247416,27.15243978
56.83384033,29.8749254
61.24075645,28.6591887
60.76371511,32.69995952
59.83160189,33.55050771
55.36840227,33.47188856
60.75718741,35.24923882
59.50462877,33.21368777
56.09455799,31.71300754
60.21972578,27.42447581
58.38211627,33.90402626
57.33772615,31.68646406
58.69763574,34.22877141
60.50045631,28.72095337
56.08240916,34.31821597
57.33041443,29.55660726
60.19502482,29.17587896
61.6369909,33.58242119
61.87565535,31.53227403
63.2125647,31.83299085
58.80645254,28.9615867
60.57911995,29.86822325
63.95675383,31.84136234
59.0120695,28.68787078
56.98989486,30.05763499
57.7845791,34.24542557
61.94476544,30.61690535
57.58571949,33.33358383
58.02328858,27.57754052
60.04551853,27.84742765
58.88997764,34.18987592
56.48431945,28.74715016
57.59889655,34.05435254
58.29075727,32.07863582
59.44607954,29.05655179
56.00889496,30.15118625
60.76843818,27.30319171
61.5749223,35.13539387
56.6270661,32.74604358
61.12576958,27.95162729
62.45776433,29.3476784
58.58279738,28.86983179
55.66433105,31.93175481
63.43995791,31.39244171
58.64811322,30.07859718
55.54657235,29.74160317
57.48581731,31.19557244
60.76047331,30.17563155
56.45060839,29.66786545
58.8801763,27.0215575
62.4196363,33.37420828
59.05698036,29.39980057
55.28855007,29.63483404
58.13474266,31.77700633
55.1826193,31.39783065
55.62003796,32.54868671
62.84135691,29.05330111
60.04673062,26.80214285
62.86906147,32.30879276
61.63662619,34.94909172
61.52983666,32.77765766
61.40333221,32.69658691
57.50179253,28.42935476
55.49520305,28.31187501
57.23587793,32.95289321
57.89985986,33.87423373
61.30817648,31.58667148
59.8474996,26.75221155
62.90111876,28.31999764
54.6686374,30.23765786
63.2322827,30.50934475
59.9581346,30.6499431
61.91175322,31.74975622
57.98151229,30.20811842
58.49875993,32.48723208
61.71627345,29.05328311
56.83628232,33.25372004
56.23906263,29.48776036
54.78183777,30.97698989
61.32363911,33.8042179
60.819081,35.14066139
60.9396379,31.12736263
62.38958467,32.7178339
60.33101185,31.64139276
62.67415144,31.2190186
59.36715611,35.0404338
62.1508356,32.14890521
56.21412834,32.07282191
59.10670187,26.42442348
55.58930001,31.33738677
60.20483281,32.51751275
60.38009649,30.53526779
55.11774264,30.82726309
57.92285399,30.28628915
62.08912167,29.42564074
54.61195176,31.46060809
55.58201912,28.88736214
59.18725958,31.52674273
57.32892741,29.41709374
56.96286242,32.79797875
58.8617661,33.22572752
63.51384266,29.60731193
60.03053255,33.52485777
63.52288884,32.55294211
61.05474324,27.57755331
60.56453668,30.42456789
58.8568865,28.19593206
59.53016249,29.1382536
62.52495605,34.11079895
56.98337459,30.14501516
61.56442209,30.95694584
58.02382204,30.30778546
58.14010455,34.71834795
55.83231695,32.2916887
59.78541943,26.69497071
56.2856804,31.00932225
62.10706968,34.17188971
60.16007353,31.93395516
63.01997019,33.80501542
63.53379447,30.25722057
58.21284882,26.61668147
60.66352665,29.34340317
62.64493573,32.17015138
61.47441538,35.12103346
55.94895366,28.68894446
55.27094366,30.34374363
56.59113175,28.74907319
55.82664347,33.82633832
55.63794947,32.41192439
56.64636368,28.61190585
63.69979918,30.6851841
55.15910856,28.86450367
55.68310799,30.85477909
59.47785255,32.03830491
62.31447101,30.15222055
59.18264421,34.54224941
60.42811773,26.64547298
57.65586864,32.64145368
61.79110576,31.40602259
61.15888686,28.94385721
57.67593847,28.17000099
59.32784829,27.45854119
59.80647528,29.6846454
61.29318144,29.3705249
60.08695928,30.12186957
59.6767156,28.59049409
60.87838164,34.09333443
59.05483908,29.28526299
60.38158546,28.94965726
62.07872444,28.97387284
54.97781171,29.18917595
56.74842263,32.70701767
58.52723278,28.34140628
58.6456625,34.78469997
62.54637632,31.86971445
59.0660136,28.25052992
60.0211061,32.96698901
57.1500249,32.60029478
60.16416114,35.48209406
60.35800101,27.10743449
63.11890821,31.7245924
61.31096304,29.02641148
63.47227315,32.47548256
58.49704439,27.02409442
59.28930382,33.44922515
60.54116363,30.27248293
62.17804685,29.31068679
58.41962038,30.40570244
63.22218557,29.48118294
63.02825615,33.68657796
55.63405399,29.01550219
60.84751174,27.32018507
55.37450509,33.32921243
56.4332909,27.66279194
59.66399017,35.19496556
59.20602778,34.66949636
57.41191143,27.10302437
61.81739706,29.53053743
58.47349545,28.0989573
56.91418689,29.18194085
63.23484678,31.97012613
56.08132111,28.64839033
55.76123178,32.47080422
60.3124156,28.24279395
61.31564752,31.30666946
54.78756304,31.02780306
60.40200338,27.15163915
60.85038125,32.55503296
63.43183723,28.97373112
57.86522759,30.77018668
62.19807256,29.44704149
57.70467778,29.55081689
55.44012228,29.61538085
57.59951063,34.67092863
58.34306792,31.27827976
61.17015294,27.4311086
58.85032068,27.0641409
58.13162758,32.66201724
58.66001148,28.36798857
59.717635,32.8811529
57.42288474,30.59153544
60.56671491,31.00593785
63.34582225,33.07337279
60.06171268,33.05405621
60.63203646,29.92504661
56.01289306,30.79562424
59.18987278,27.77772551
55.68486659,32.89610255
60.33543296,35.58062405
60.86314553,33.55669072
60.0932973,30.8471622
63.10324967,31.2628585
56.67928279,31.97597369
57.94766865,31.19287414
55.68149946,29.43400946
57.58947035,31.92663723
62.00262616,32.88194327
62.3303277,30.5083989
62.66361355,33.63137807
60.34663458,29.04450193
57.43695673,30.28609006
57.44958655,34.30829476
60.55939082,30.41690675
56.32282508,32.82484635
63.76875816,32.55220317
58.55740797,27.11624534
59.78890483,35.71348459
56.64891464,27.73196789
62.28595371,27.50351085
56.98546205,33.71159149
59.79513273,26.79130655
63.67875338,29.38376652
63.51262417,30.36685907
57.74374726,33.41788846
60.39465985,27.55395299
58.50047161,33.25492744
57.2383585,28.87758303
59.72871094,27.0257781
60.2892221,27.47322069
58.03078684,32.4495913
59.34035321,30.54164216
56.10146881,27.77017339
58.37794507,30.85580345
58.76808089,35.19682655
61.70895733,31.11389376
62.69939454,30.60520416
62.38823732,31.21457952
58.22646356,32.0297344
57.0894306,27.19501533
59.80863246,30.11501229
61.490286,28.61980478
63.24607981,29.65697268
61.94660995,29.08775626
60.46129061,26.69603329
62.42682338,29.38114925
58.90412266,32.05614309
60.53759546,29.71789304
57.86008702,31.86009506
62.24835218,33.78590581
61.28962989,27.5119559
56.35080769,29.44948341
60.39486424,33.79431366
61.27223228,31.56975622
56.26862682,29.68585369
61.26792948,27.05599617
60.50966756,33.34916562
60.60389146,28.93450152
55.59258016,29.21428991
55.63372997,28.5506686
59.44244193,26.71507102
62.26930551,31.7568306
59.57254199,29.04973568
63.53938011,32.43774758
60.40554302,34.50530851
59.67792103,33.82364328
59.02588841,29.11656638
57.76687139,29.32171298
60.23992115,33.33317036
63.13778468,30.70329086
54.70943829,31.70246546
58.35910995,28.94544107
59.08712849,31.34952666
59.62565175,34.66250706
60.41671135,31.60059433
62.99379551,33.88501589
63.41421335,30.47660519
57.56078186,29.99914959
56.57909447,30.46325135
62.28350927,27.79177172
62.9584071,32.7474155
56.85342549,29.76714937
59.04004853,33.05065977
60.15647451,34.76963189
57.15730447,31.63593583
56.12493843,29.93361234
62.47730132,29.52957457
60.52479604,32.08044498
54.94821209,31.30472042
59.99270053,30.72653544
63.61376055,32.696145
61.24632298,27.15136347
55.70086112,34.0662416
62.84365897,29.53927541
62.00057422,31.76012148
59.44971035,27.14813688
55.67695615,31.97922616
60.15226544,29.40040798
55.62927366,28.44461806
62.53883788,34.00107027
59.62624,31.29845758
56.53781485,31.28173543
59.82339236,27.58084736
56.49275774,33.31203139
58.14883481,32.7929338
57.77404208,31.40307261
57.99392914,30.64798388
57.21046987,29.57402782
58.82492578,27.02859578
56.44297861,34.07919966
54.95526736,32.19685149
61.18548114,29.95089834
59.57771101,27.73631784
56.69966377,30.91320185
58.24256713,34.96990513
62.73648941,32.7154425
60.42795233,28.38302734
56.59375556,29.57195352
57.09482013,34.57205042
63.17437292,31.89873128
57.74025472,32.52764916
60.08270247,26.75297543
56.16057095,29.56526813
62.27358579,29.26272324
60.45370302,33.52967297
60.67956758,30.55586795
62.87343942,28.09472365
61.04610789,29.54577821
56.79692167,27.81512301
57.97829684,33.3433526
60.54179471,34.08475465
60.72107044,27.80116151
55.71941943,33.01889401
58.76685289,33.53213269
61.14205681,31.05711931
56.036933,28.49700131
55.96896331,30.49723328
60.71383881,35.20555771
60.62213236,32.4868773
57.56186142,27.62945266
56.18051045,30.02519449
58.46553809,35.68225511
56.9595214,31.67422142
60.14640564,29.80304078
58.22811505,33.62448181
57.56497521,33.03323185
61.91800765,34.56565491
59.1664806,29.22805922
60.68799511,30.60584816
56.32691575,32.53981856
55.18971527,28.9616878
59.08509823,31.17437351
58.61975508,32.5090009
62.72924696,33.46184105
58.95675013,30.82577358
57.29954753,27.89210084
58.93115362,34.01205741
59.89537949,30.33776101
57.51372099,31.84590381
61.82848672,32.0322181
56.09559197,28.58266636
59.88356641,28.02714196
57.13770029,27.16857616
59.93553344,31.75979748
59.53027612,29.76853648
61.50800324,27.37094656
59.69034996,31.04721629
58.34548848,33.95188191
56.86129535,27.84432741
59.14103014,34.95041031
56.49021004,29.80952409
55.81380474,31.49179321
59.73299568,27.17698431
59.50832953,27.20294478
55.8412758,30.24313139
59.68945175,26.89139193
61.12265779,34.02071575
56.26038071,28.28650916
56.59044419,34.60211556
57.91245888,30.64592824
62.57718925,32.44441691
58.4027902,27.67844747
59.77896176,30.39482972
59.45895348,27.95285864
62.12372206,33.90627738
56.91724636,30.95033652
63.47390226,33.23608339
55.5273568,32.9850671
59.03672131,32.15464641
61.68410462,30.54022673
59.92480409,33.87593744
60.37707357,29.26203328
55.31057284,29.22758286
59.39859772,33.78718685
55.94844603,32.12831368
63.55634782,32.93501465
59.72229043,29.98507419
58.89325304,34.154772
60.73535666,28.87993665
61.61603897,32.53011928
59.76100476,33.63134502
56.02889571,34.16897006
59.36368237,26.43262464
59.32496047,33.20961855
59.49628958,32.06026204
60.05285843,34.1513538
62.55198632,31.59312139
57.04873311,33.32135554
61.52247771,27.25387873
58.8424622,34.8119883
57.33299709,34.45281127
55.12267293,32.38051883
62.58715935,31.42490905
59.59338589,31.68918886
61.44890365,30.59606361
59.18118409,28.99722824
60.21561814,26.49194721
60.31781695,27.01552793
63.68951645,30.67780877
57.75962619,30.26253339
58.79586032,29.50367678
61.68391879,29.27084126
60.84651776,27.61451659
57.34209983,33.09270016
60.82093952,34.8487369
54.9560618,32.78625682
56.7541209,28.55321214
60.55822671,28.06934579
60.02950936,34.21298274
60.03139202,32.58384245
58.84708141,33.89889736
58.80435442,33.37090969
59.5090214,32.56868211
54.76622631,29.89018979
57.52097373,34.34602079
57.90099375,28.74359781
57.69216018,27.98668598
60.53815578,28.56621863
60.6309863,34.3512937
55.80365037,33.56843547
58.51386041,29.42658467
60.3879438,35.30533139
61.8853367,31.59970944
56.11407879,28.62913066
57.89565328,28.82129069
59.94112037,31.21066248
55.78181986,27.98181709
55.4571866,28.92702325
59.48320547,31.51377249
56.95246854,31.76014697
58.51107017,27.3286597
58.13683798,34.76707711
61.09820088,31.23736598
61.63015337,30.15022605
58.08993594,26.84943756
58.29818581,34.18939368
57.17333343,28.60709033
57.75806742,34.27818344
59.15817081,28.259734
58.34283311,33.82631194
60.73390364,33.52989771
56.85020166,28.37288687
62.06249729,31.43161934
60.20917389,27.78108047
61.23100368,34.55925175
60.74687814,31.77230693
55.50063336,28.32434617
61.0284873,30.29807991
56.83756443,29.53597492
55.17177357,32.69877083
56.45106083,34.76524694
62.19368849,30.32697063
55.18477894,32.56315536
56.51042384,29.91762143
59.93592712,32.62895206
62.78168179,28.59735735
61.00532608,29.23338498
61.32401489,27.48392853
60.91452006,30.50804033
57.75595517,29.7757381
59.44949983,31.5412078
59.85565728,27.32233986
59.10555695,33.87672949
62.74230499,29.69529789
59.2621043,34.1568365
57.94501739,33.16510622
61.09950532,35.08572023
57.4721717,27.16418674
58.60878495,28.18099258
62.6127628,28.47781029
58.78947083,35.40775522
63.49464369,30.03009057
62.28989693,28.7817688
56.29128093,31.31017632
55.48056166,30.78379417
61.03613787,31.05230381
57.83515814,27.75219296
58.82959569,33.21392893
60.34143674,31.8699624
57.24834787,30.16648475
61.48011362,35.09050536
60.09214759,29.84529043
63.55873228,29.50929629
61.44917769,33.70413318
55.54160141,32.12624887
59.90129877,31.36990174
63.30570153,33.4807117
59.12308421,28.85188988
56.81787367,31.685975
62.39041074,27.63142735
59.17007419,27.14508537
59.73433894,26.47053246
54.8256106,29.52639055
61.46717971,29.24006976
55.84980519,32.47847568
58.7820091,34.35306621
57.4681159,28.89873841
61.73812914,33.59863844
62.1905516,28.23418761
63.63918002,30.25011482
56.87335062,31.9062316
62.2931087,29.37234342
60.74335426,29.69009088
56.0841283,30.12016442
61.21088855,35.19617796
58.32299294,33.12557379
56.71923565,29.41600886
59.20846032,29.33114634
57.87914987,33.31847374
58.67304055,29.18215324
60.36584587,32.76263553
60.11706322,26.43050031
59.28416029,28.67472246
60.33969555,33.17026805
57.66797746,31.32707299
59.09126301,29.5915909
60.24174165,27.9525297
55.93295546,32.4085259
55.48083245,28.36902534
63.37378515,33.29547265
59.16629978,32.53053445
56.25686133,34.21847188
61.60142047,29.54627307
61.33851223,32.21524483
63.43394268,32.98587366
60.54538539,27.55850815
59.04974419,33.01930718
63.68579095,30.53291434
63.36611636,28.69267775
60.4060577,32.26751205
61.38820701,30.02810349
58.96848802,28.50849897
57.95509919,30.88477618
59.12571653,31.54098829
61.77364499,30.99708921
62.82424919,28.48057692
56.35914287,32.23674996
60.78136955,34.56140961
58.77020182,26.4941243
55.07125212,32.66649588
60.06148059,27.08288277
60.5322171,34.3133941
59.82375688,31.03833985
58.95893181,30.86336986
61.1363836,33.09784531
55.43438954,33.63162874
60.01792504,32.94485443
61.46160484,26.95528461
62.40713802,31.90486373
60.69256825,28.68882708
60.17838782,29.03406368
61.42667913,30.39155198
59.73803764,28.23183904
60.32084051,31.0683404
57.84589995,35.23580931
56.33265389,31.9188671
56.20717666,28.18844975
59.46627515,32.93057182
57.32780855,34.53809585
60.35785366,29.98895808
62.97643358,28.11765014
63.17976722,29.64656041
57.91885518,28.33737502
55.5300719,30.52683602
61.6190147,35.01423798
58.01627922,32.84811824
55.26222584,33.05069387
59.78160284,27.82196484
55.2172501,32.6515873
56.71203992,28.84345518
58.67184286,35.73966176
55.5259334,30.5671136
59.73584451,31.4533089
61.35994924,29.12223705
55.245018,31.33607914
60.41435425,31.62724833
58.11666097,33.43665103
60.12332576,31.85844211
59.2885967,35.37924119
62.47400268,28.7522998
58.83846788,30.86725867
61.36512249,35.07226466
56.5918332,34.39118932
55.24192466,30.82055559
60.20804657,33.47704232
60.45603996,31.06298084
60.79764647,33.53923859
56.66745576,34.44318705
58.49122493,29.32044729
62.1944795,32.64695851
62.42139313,34.27497085
63.97084112,30.71927657
56.9985652,34.93373776
57.7658669,28.77964371
63.74603703,31.57167429
60.01001201,26.83316975
58.94564508,27.2208768
63.02433278,29.01640958
60.27779774,26.89683183
55.20183231,33.30430061
66.2945008,28.2121238
67.67673191,24.29151365
61.67830343,24.94556678
62.52332192,25.45344634
65.78218962,19.86152369
62.12388186,28.31286534
66.82853983,29.23802089
73.22347524,28.11316769
62.94113818,22.5042015
66.5622554,23.68204529
67.69877846,28.53019281
70.52584616,22.93479927
67.50850857,24.69312637
66.84030605,22.33683991
66.28424001,25.80281943
72.23792933,26.16492437
73.34364396,25.80326256
64.23340197,31.10672461
66.43854402,25.25716707
64.23402285,20.63769172
74.18057585,25.3432489
64.89763648,22.31945278
66.02549432,25.9763834
72.86755747,29.44946659
62.18392956,26.19551156
64.5046772,22.35904377
68.79168552,21.72843643
71.56802525,21.50850699
70.27488707,31.55336595
71.51783595,27.44450514
72.50220134,22.80063246
62.93505335,30.09703728
72.22901255,29.62563049
65.67993295,19.8872001
66.63548838,26.93878534
70.09365653,21.77740399
64.02926436,27.39560745
65.9175291,27.58782757
65.52398935,29.09305929
65.36275353,21.24307603
63.60642373,25.99360469
66.7127839,21.68467275
64.4721625,30.53669584
70.56436947,22.6602118
69.64879043,22.86000038
70.18507472,21.77728023
73.67461511,26.18084433
67.88284681,20.8582211
69.39755343,26.86668013
69.59897502,25.66829254
67.43296616,23.24568834
61.57790422,25.04436583
70.57898817,20.43961839
71.32887773,22.94066401
72.50566411,26.01132014
68.67098664,29.03843898
71.88376727,29.76656192
67.92965506,27.8704357
71.31598277,29.80890488
73.04944974,24.29431635
66.97065571,23.07156182
67.24931813,24.72576087
67.61353245,30.83761524
66.22749344,29.11341914
63.38620081,27.62677761
71.48914894,29.03974624
68.97364864,23.87806252
70.96443922,21.38646105
67.09223672,29.16742154
61.64471614,27.35798484
65.8573301,26.68355238
62.04720944,22.09548667
66.00677792,29.18144832
68.96353561,22.90199072
64.91307545,25.65577382
71.94524438,27.82393611
65.12922515,31.3901101
66.99892257,28.61357184
70.62885265,24.07088794
67.94982726,28.18494798
63.75743333,28.58609442
66.1432794,23.55218663
71.763343,26.5714081
71.07737419,29.36189165
67.82273251,22.3834121
69.71284784,20.36826393
73.31555646,25.23399408
72.82056399,29.17598904
66.22632425,20.61759921
68.44606014,30.11807055
67.93646745,23.04773297
70.4031902,23.22166769
67.84990809,30.73043562
68.46686397,24.87074196
66.34588522,28.26987383
67.39007982,19.81767679
62.77879133,29.62717833
71.35601665,28.68695301
70.68299972,23.26247527
69.7032756,27.00607155
65.62965815,24.81717309
61.77003862,24.38688201
71.85063443,30.24100816
63.49049182,27.94809408
68.76230728,19.47416052
73.75803622,27.77090668
65.12282109,27.49891877
65.28910953,26.62822037
69.28887459,20.73477943
71.01113941,28.69186134
71.57774471,22.23080438
65.05479416,22.76391153
67.84521903,26.36337714
64.05242205,24.5433221
71.01479203,22.37891444
62.7708026,28.67200014
61.16482176,25.10464144
72.7037182,26.70826616
66.50428887,28.74457122
